tradingDate,VNINDEX PE,VNINDEX PB,VNINDEX PS,HNXIndex PE,HNXIndex PB,HNXIndex PS,UpcomIndex PE,UpcomIndex PB,UpcomIndex PS,OILGAS_L2 PE,OILGAS_L2 PB,OILGAS_L2 PS,CHEMICAL_L2 PE,CHEMICAL_L2 PB,CHEMICAL_L2 PS,BASICRES_L2 PE,BASICRES_L2 PB,BASICRES_L2 PS,CONSTRMAT_L2 PE,CONSTRMAT_L2 PB,CONSTRMAT_L2 PS,INDUSTGDS_L2 PE,INDUSTGDS_L2 PB,INDUSTGDS_L2 PS,AUTOPARTS_L2 PE,AUTOPARTS_L2 PB,AUTOPARTS_L2 PS,FOODBEVERA_L2 PE,FOODBEVERA_L2 PB,FOODBEVERA_L2 PS,PERSHHOLD_L2 PE,PERSHHOLD_L2 PB,PERSHHOLD_L2 PS,HEALTHCARE_L2 PE,HEALTHCARE_L2 PB,HEALTHCARE_L2 PS,RETAIL_L2 PE,RETAIL_L2 PB,RETAIL_L2 PS,MEDIA_L2 PE,MEDIA_L2 PB,MEDIA_L2 PS,TRAVELLSR_L2 PE,TRAVELLSR_L2 PB,TRAVELLSR_L2 PS,TELECOM_L2 PE,TELECOM_L2 PB,TELECOM_L2 PS,UTILITIES_L2 PE,UTILITIES_L2 PB,UTILITIES_L2 PS,BANKS_L2 PE,BANKS_L2 PB,BANKS_L2 PS,INSURANCE_L2 PE,INSURANCE_L2 PB,INSURANCE_L2 PS,REALESTATE_L2 PE,REALESTATE_L2 PB,REALESTATE_L2 PS,FINSERV_L2 PE,FINSERV_L2 PB,FINSERV_L2 PS,TECHNOLOGY_L2 PE,TECHNOLOGY_L2 PB,TECHNOLOGY_L2 PS
2024-12-03,13.07681561,1.65957569,1.40884299,15.94621352,1.39863966,0.67510767,32.94517076,2.40849974,0.99506873,18.99120052,1.26787668,0.26971082,18.24458009,1.93725796,1.63285422,19.27566113,1.31264205,0.52462884,21.78591239,1.37203191,0.83239475,17.70029776,2.63383381,1.87960073,27.61133504,1.34520883,0.35581653,20.76552173,2.85057233,1.31837514,14.01614261,1.5693616,0.57202378,15.76710198,1.61168424,1.22185132,31.92673301,3.35038053,0.59654428,-179.93301874,1.96692121,0.79827692,21.70776472,7.3304625,0.71337522,60.28742352,7.52489016,6.32141564,30.86690369,1.77464274,0.58523857,9.32392933,1.49539653,1.84683948,14.78055415,1.46054162,0.97133997,18.11318427,1.23888997,2.42721206,15.92808074,1.44200552,3.96494633,28.90967904,5.37111224,2.74146142
2024-12-04,12.97758417,1.64724498,1.39830173,15.96138101,1.40322211,0.67700618,32.94137846,2.40786857,0.99364739,19.10703563,1.27560998,0.2713559,18.03667342,1.91028361,1.60590307,19.18933876,1.30588537,0.52189352,21.84303211,1.37578491,0.83428396,17.78692495,2.64659809,1.88881466,27.43663614,1.3366976,0.35356525,20.69425659,2.84078691,1.31386239,13.97079565,1.56427982,0.57016736,15.77461514,1.60951232,1.19737525,31.34307501,3.28978099,0.58563597,-182.66320031,1.99676594,0.81038943,21.50394886,7.26163623,0.70667696,59.53944044,7.43152922,6.24298615,30.90333486,1.77673534,0.58592973,9.26761832,1.48680415,1.83576625,14.71692587,1.45425419,0.96715848,17.93196359,1.22656849,2.40300572,15.69905918,1.42425861,3.89901041,28.58361495,5.31043155,2.71053418
2024-12-05,13.26193555,1.68334183,1.42887443,16.30735377,1.43382776,0.69182273,32.7545596,2.39420912,0.9879956,19.33858338,1.2910684,0.27464431,18.45181874,1.95425211,1.64286572,19.82985642,1.3494712,0.53932346,22.00552468,1.3860169,0.84049095,17.71638865,2.6359774,1.88123536,27.71969844,1.35048824,0.35721296,20.91496562,2.87108201,1.32788741,14.17367279,1.58699113,0.5784338,15.7543496,1.60675216,1.19555454,32.38020446,3.40063264,0.60501776,-185.03484448,2.02269135,0.82091128,21.34877522,7.20923587,0.70157729,58.13085361,7.25571376,6.09528929,30.99088534,1.78176696,0.58759011,9.45694637,1.51719417,1.87335086,14.7420891,1.45674069,0.96881214,18.38387012,1.25755483,2.46365045,16.66274665,1.51152359,4.13834067,29.51211487,5.48282898,2.7985749
2024-12-06,13.28910764,1.68678672,1.43180217,16.25639687,1.42953551,0.68980762,32.88719054,2.40390003,0.99201346,19.65074155,1.31190848,0.27907754,18.86181495,1.99767525,1.6793699,19.75277611,1.34422261,0.53722802,21.99526905,1.38536819,0.8401015,17.67677127,2.62995805,1.87691725,27.85017049,1.35684476,0.35889431,20.85991618,2.86352265,1.32440607,14.2582427,1.5964558,0.58185776,15.62710968,1.59375046,1.18593783,32.30049593,3.39225408,0.60352818,-185.92190312,2.03238815,0.82484674,21.34461151,7.20782984,0.70144045,59.06848989,7.37274662,6.1936048,31.03237783,1.78415055,0.58837723,9.46187179,1.51800037,1.87440787,14.79213923,1.4616864,0.97210131,18.44378637,1.26172907,2.47177808,16.69349856,1.51414981,4.14596744,29.71415701,5.52025939,2.8177268
2024-12-09,13.32704872,1.691763,1.43582659,16.31425985,1.43518316,0.69271097,32.94082055,2.40780883,0.99364784,19.85886843,1.3258033,0.28203334,18.89432346,2.00111826,1.68226431,19.90463138,1.35454739,0.5413571,21.96984811,1.38375906,0.83912433,17.70024062,2.6330763,1.87931622,27.92507855,1.36049424,0.35985962,20.85564951,2.86292962,1.32417106,14.32801644,1.60425491,0.58472719,15.64340196,1.59533807,1.18729043,32.16371824,3.37786732,0.6009721,-186.81554635,2.04215693,0.8288114,21.69962413,7.32771351,0.71310768,59.38480809,7.41222849,6.22677223,31.10484489,1.78831104,0.58975246,9.50739976,1.52535213,1.88366932,14.69227678,1.46304878,0.96649145,18.50254596,1.26597663,2.47990752,16.69879643,1.51414089,4.14725064,29.24216549,5.43226212,2.77294719
2024-12-10,13.3088722,1.68945109,1.4338684,16.36990839,1.44026337,0.69523132,33.03988912,2.41504652,0.99637478,19.8901119,1.32788915,0.28247705,18.77745599,1.9887407,1.67185896,20.11565584,1.36890486,0.54709933,21.94149735,1.38197075,0.83803977,17.7674996,2.64295716,1.88509703,27.8954465,1.35905058,0.35947776,20.84491625,2.86145386,1.32350135,14.31494268,1.6027867,0.58422581,15.76615616,1.60783202,1.19664567,32.1498631,3.37640486,0.60071318,-186.11271475,2.03447399,0.82569328,21.86306121,7.38290434,0.71847892,59.62343935,7.4420137,6.25179382,31.12827877,1.78965637,0.59019718,9.47995619,1.52096471,1.87831163,14.81767235,1.47549994,0.97473725,18.3908735,1.25841136,2.46502128,16.68408776,1.51264445,4.14358669,29.69591839,5.51644958,2.81596787
2024-12-11,13.27564141,1.6851961,1.43027478,16.35621261,1.43924183,0.69478834,33.023257,2.41385891,0.99539077,19.79011236,1.32121305,0.28105687,18.6762264,1.97801936,1.66284594,20.09606764,1.36756872,0.54656598,21.79587812,1.37279638,0.83246809,17.70746044,2.63390228,1.87628575,27.85496412,1.3570783,0.35895608,20.92164016,2.87198366,1.32838469,14.26132471,1.59693736,0.58187833,15.87065867,1.61846438,1.20461592,31.75575741,3.33500828,0.59334817,-187.36541238,2.04816773,0.8312509,21.76419332,7.34951779,0.7152297,60.26826512,7.52249887,6.31940679,30.81130095,1.77143045,0.58418764,9.45610392,1.51710323,1.87366083,14.77492145,1.47120741,0.97192201,18.33856505,1.25490748,2.45809271,16.62776975,1.50737638,4.12958882,29.89331926,5.55301362,2.83467936
2024-12-12,13.25866002,1.68302401,1.42813606,16.34140556,1.43812104,0.69431364,32.98573488,2.40383175,0.9916653,19.81966628,1.32318611,0.28147659,18.94817053,1.98698392,1.67002977,19.96814664,1.35886038,0.54308462,21.77284022,1.3769883,0.83383829,17.62384963,2.62134245,1.87006143,27.71819704,1.35041509,0.35719362,20.93508905,2.87382752,1.3292504,14.29814044,1.60105506,0.58341454,15.87651694,1.61903711,1.20509891,31.78209354,3.33776682,0.59384034,-187.69180029,2.05173561,0.83269893,21.59662458,7.29293175,0.70972268,58.92529932,7.35487402,6.17859061,30.72373872,1.76639431,0.58252785,9.4657247,1.51866209,1.87564571,14.84121133,1.47777255,0.97627968,18.27308612,1.25050189,2.44939784,16.58729779,1.50354589,4.1195264,29.80617137,5.5367192,2.82640805
2024-12-13,13.20869094,1.67667661,1.42275396,16.25162857,1.43245692,0.6888388,32.91113581,2.39839161,0.98940781,20.039428,1.33785768,0.28459762,18.75357314,1.97075436,1.6361552,19.76059709,1.34472664,0.53743604,21.75035761,1.37556382,0.83298232,17.51526827,2.60507009,1.85834937,27.60277315,1.3447917,0.35570619,20.89650593,2.8685288,1.32681216,14.2680756,1.59768373,0.58216798,15.78987092,1.61017669,1.19855996,32.09324412,3.37043661,0.59965509,-186.56522946,2.03942061,0.82770087,21.44192787,7.24069245,0.70463868,58.24019662,7.26936162,6.10675441,30.65612544,1.76250511,0.58124629,9.43625185,1.5139487,1.86988352,14.9481317,1.48838297,0.98331006,18.23604275,1.24804186,2.44449441,16.47673508,1.49336367,4.0920567,29.6416029,5.50604422,2.81079529
2024-12-16,13.22150233,1.67828965,1.42413435,16.30677813,1.43775869,0.69158793,33.00814681,2.40545014,0.99281969,19.87092369,1.32660812,0.28220454,18.6989717,1.96496261,1.63160451,19.74340545,1.34345728,0.53692874,21.75164172,1.37563725,0.83303083,17.57387254,2.61342,1.8668938,27.61448635,1.34536236,0.35585714,21.09507997,2.89578096,1.33945625,14.33257726,1.60489205,0.58479709,15.7757391,1.6085093,1.19683516,32.2203394,3.383762,0.60203025,-186.43368293,2.03798262,0.82711726,21.76185768,7.34872907,0.71515294,58.20311706,7.26473346,6.10286645,30.64732058,1.76199313,0.58108055,9.43250386,1.51339223,1.86937175,14.84640176,1.478147,0.97660912,18.23595994,1.24826138,2.4447328,16.62815486,1.50660294,4.12962878,29.75637765,5.52704744,2.82165681
2024-12-17,13.19953624,1.67550088,1.42175482,16.36778369,1.44330548,0.69432454,33.05703376,2.40900908,0.99381233,19.73355273,1.31743706,0.28025362,18.67994109,1.96294498,1.63001447,19.82393518,1.3489339,0.5391197,21.74723022,1.37535567,0.83287261,17.5835629,2.61473929,1.86544575,27.71645848,1.35033039,0.35717121,21.03355582,2.8873332,1.33556127,14.3125344,1.60264301,0.58398198,15.79051097,1.61050969,1.19800588,32.00947704,3.36161002,0.59808967,-186.53910369,2.03913502,0.82758496,21.66722206,7.31677171,0.71204281,59.1040554,7.3771858,6.19733401,30.62899823,1.76093781,0.58073356,9.41810363,1.51109651,1.86659385,14.78680281,1.47217779,0.97268566,18.2558409,1.24969745,2.44748189,16.58572602,1.50259778,4.11908024,29.41704558,5.46391445,2.78947226
2024-12-18,13.24207602,1.68123634,1.42652172,16.43939943,1.44978818,0.69751181,33.06715346,2.40974289,0.99412101,20.07322236,1.34011384,0.28507757,18.77021883,1.97241379,1.63796275,20.09771276,1.36756017,0.54656904,21.7894644,1.37802409,0.83448208,17.56474391,2.61803666,1.86629027,27.78201723,1.35352437,0.35801604,21.0878713,2.89478708,1.33902188,14.32394325,1.60391579,0.58445116,15.91688321,1.62337321,1.20763272,31.9853647,3.35907043,0.59763907,-187.61555772,2.05090218,0.83236067,21.73979547,7.34127892,0.71442788,58.85898962,7.34659745,6.17163773,30.77740684,1.76946826,0.58354782,9.43546346,1.51389646,1.87011014,14.86230662,1.47965944,0.97764936,18.25184285,1.24949898,2.44702899,16.66254257,1.50939556,4.13814633,29.59896728,5.49759956,2.80671566
2024-12-19,13.12156498,1.66673547,1.41091475,16.42373824,1.44878296,0.69710654,33.0624716,2.41105538,0.99512338,20.07292812,1.34009419,0.28507339,18.6146648,1.9560502,1.62445833,19.68540085,1.35749063,0.53389613,21.67853925,1.37100632,0.83023121,17.60661248,2.62414459,1.87335264,27.71997552,1.35050174,0.35721654,20.75658584,2.84930858,1.3179971,14.31514894,1.60292634,0.58412494,15.81530077,1.61298752,1.19996419,31.88366518,3.34838274,0.59573852,-188.1485076,2.05672807,0.83472512,21.70859106,7.33074154,0.71340237,60.07672939,7.49859197,6.29932338,30.68743602,1.76838079,0.58312243,9.33372254,1.49758677,1.85001954,14.91490282,1.48486017,0.98110616,18.06898174,1.23705502,2.4225797,16.52920663,1.49715711,4.10502098,29.54172133,5.48686215,2.80128
2024-12-20,13.15093545,1.67045573,1.41408352,16.50937811,1.45650374,0.70088065,33.70592884,2.45797533,1.01416871,20.14237276,1.34473041,0.28605963,18.60901253,1.95543867,1.62403466,19.74832657,1.36175808,0.5356103,21.71736333,1.3734236,0.83173042,18.09578861,2.69691688,1.9238364,27.80434657,1.35461225,0.35830379,20.9155259,2.87112462,1.32809857,14.40664141,1.6131664,0.58783302,15.84331147,1.61581909,1.20212797,32.15247534,3.37660547,0.60076202,-190.29013797,2.0801391,0.84422651,22.35271683,7.54825541,0.73457109,61.83226769,7.71771284,6.48339971,30.65896876,1.76673843,0.58258189,9.34006649,1.49861893,1.85135107,14.85843188,1.47920272,0.97738849,18.11174955,1.24005772,2.42839348,16.47701929,1.49227074,4.09204892,29.80700252,5.53602782,2.82642778
2024-12-23,13.20615383,1.67744574,1.42005098,16.72320345,1.47729184,0.71109037,34.14642443,2.49000684,1.02743297,20.08564067,1.3409429,0.28525393,18.68789125,1.96367461,1.63112693,20.04062609,1.38169594,0.54355886,21.88623722,1.3840956,0.83816417,18.60379132,2.77220927,1.97828886,28.13130442,1.37054145,0.36251717,21.00330808,2.88316864,1.33370765,14.55244477,1.6294783,0.5937985,15.95071577,1.62669724,1.2103923,32.30651836,3.39276063,0.60364077,-190.36906393,2.08100188,0.84457667,22.83931266,7.71257322,0.75056271,61.81643847,7.71573709,6.48173994,30.64950008,1.76618704,0.58240315,9.37369044,1.50418748,1.85839855,15.35617031,1.52864434,1.0101205,18.19984932,1.246315,2.44045751,16.49278669,1.49322079,4.09593034,29.84995833,5.54368843,2.83047883
2024-12-24,13.17899203,1.67522408,1.41773971,16.81766406,1.48580147,0.71525056,34.03486786,2.48361812,1.0246697,19.96201343,1.33268939,0.28349819,18.79580734,1.97499661,1.64061557,20.06246714,1.38312939,0.54415735,21.90268172,1.38513299,0.83881444,18.54571845,2.76341722,1.97200565,28.1225195,1.37011345,0.36240396,21.06634091,2.89181933,1.33772181,14.56875805,1.63130022,0.59445318,15.85589511,1.61688459,1.20253002,32.35972503,3.39834086,0.6046351,-193.19008046,2.11183956,0.85709217,22.70285482,7.66649298,0.74607812,61.18184814,7.63652948,6.4152002,30.57402376,1.76183578,0.58096934,9.35929638,1.50189159,1.85561745,15.34071802,1.52706964,1.00910098,18.10370312,1.24067278,2.42804709,16.40685187,1.48528221,4.0745772,29.93117644,5.558666,2.8381728
2024-12-25,13.32145255,1.69330892,1.43305091,17.06716839,1.50801119,0.72602392,34.11883626,2.49071952,1.02721792,20.08820129,1.34111385,0.2852903,18.94090179,1.990225,1.6533501,20.56917488,1.41798837,0.55791424,22.17675982,1.40246319,0.84931508,18.50386723,2.75704327,1.96588223,28.57771566,1.39229036,0.3682699,21.1627404,2.90383197,1.34380508,14.54370634,1.62849041,0.59346307,15.77748478,1.60931579,1.19663319,32.69223945,3.43325323,0.6108491,-239.20403254,2.13312112,0.86098893,22.3841006,7.55885335,0.7356025,61.50734899,7.67715749,6.44933048,30.77462595,1.77339361,0.58478158,9.51790586,1.52732729,1.88712346,15.49105194,1.54199759,1.01898673,18.21696858,1.24850779,2.44332284,16.64097607,1.50631668,4.1327093,30.01476275,5.57408281,2.84609129
2024-12-26,13.30889017,1.69170345,1.4317094,17.20409742,1.52027679,0.73199245,33.96172037,2.48041674,1.02322557,20.1987042,1.34849116,0.28685965,18.81249508,1.97671515,1.64221058,20.66603811,1.42459173,0.56054884,22.1742678,1.402303,0.84922907,18.30804815,2.72773041,1.94606835,28.45124713,1.38612888,0.36664015,21.06908973,2.89097985,1.33786965,14.51887087,1.62570484,0.59243,15.78302523,1.60985513,1.19709257,32.56497283,3.41988056,0.60847075,-238.56659677,2.12941113,0.85951081,22.38214776,7.5581939,0.73553832,60.90864274,7.60242882,6.38655335,30.87658481,1.77926708,0.5867194,9.5418717,1.53118587,1.89194787,15.45466623,1.538339,1.01659021,18.23433797,1.24977107,2.44573453,16.55565692,1.4984343,4.11150896,29.74359857,5.53941716,2.82941644
2024-12-27,13.33337356,1.6947217,1.43431242,17.19099321,1.52073498,0.73234378,33.74662227,2.46490727,1.01711969,20.08585654,1.34095731,0.285257,18.7214463,1.96737361,1.63422098,20.56278291,1.41765811,0.55780453,21.96285757,1.39087499,0.84244537,18.24905093,2.71880487,1.94110156,28.37254019,1.38229432,0.36562588,21.10899913,2.89645412,1.3404152,14.53509406,1.6275167,0.59308083,15.6826458,1.59959094,1.18951782,32.49172386,3.41215052,0.60708174,-234.97983317,2.0993356,0.84739021,22.4930824,7.59565525,0.73918411,59.30883316,7.40274553,6.21880591,30.87996216,1.77945977,0.58678397,9.6263197,1.54461496,1.90873261,15.39474852,1.53233833,1.01264581,18.15101262,1.24413256,2.4346368,16.60334836,1.50259106,4.12334108,29.67204768,5.52598639,2.82260281
2024-12-30,13.30080747,1.6905516,1.43085088,16.99900269,1.50423709,0.72459244,33.84471903,2.4729473,1.02065131,19.9820469,1.33402685,0.2837827,18.62543535,1.95723283,1.62604327,20.28078963,1.39966986,0.55110031,21.97234544,1.39146819,0.84282647,18.39415821,2.7400152,1.95657358,28.10194057,1.36911086,0.36213877,21.17334438,2.90527774,1.34453548,14.43488815,1.6162136,0.58898565,15.64079929,1.59524658,1.18645834,32.32652176,3.39416662,0.60399478,-232.26351819,2.08078744,0.83995955,22.13657673,7.47526738,0.72746781,58.89811662,7.35148116,6.17574037,30.81376029,1.77563912,0.58552716,9.60915875,1.54189917,1.90554588,15.31259814,1.52405254,1.00723289,18.12315145,1.24244039,2.43114815,16.52849736,1.49534079,4.10471673,29.87358595,5.56317944,2.84176801
2024-12-31,13.2456098,1.68352745,1.42492208,16.81618641,1.48821797,0.71693787,34.27149028,2.50322108,1.03305351,19.98762807,1.33439945,0.28386197,18.52765777,1.94694108,1.61757404,20.04581401,1.38338187,0.54471739,22.0075801,1.39369699,0.84417656,18.42734598,2.74482305,1.95947496,27.9755845,1.36295486,0.36051047,21.50626183,2.94930774,1.36302136,14.37572577,1.60958486,0.58657286,15.7262131,1.60393277,1.19297552,32.30402967,3.3917994,0.60357452,-229.70621651,2.05975259,0.83148679,22.15733137,7.48227599,0.7281499,59.33379095,7.40586068,6.22142285,30.89962169,1.78058494,0.58715909,9.53667622,1.53028084,1.89124289,15.01975534,1.49487056,0.98796726,18.11720542,1.24209877,2.43043018,16.3745342,1.48125464,4.0664694,30.22563793,5.62863284,2.87525011
2025-01-02,13.28092458,1.68671463,1.42811684,16.7492604,1.48260743,0.71436745,34.26186884,2.50249327,1.03234478,20.08266581,1.34074429,0.28521168,18.59526629,1.95401179,1.62361052,20.08973008,1.3862702,0.54592289,22.19880217,1.40580159,0.85152456,18.66113657,2.77937265,1.98239616,28.1848461,1.37314997,0.36320714,21.35340096,2.92834136,1.35335578,14.35605476,1.60737329,0.58579075,15.81932651,1.61337862,1.20011479,32.23928003,3.3849897,0.60236464,-228.64389194,2.05394501,0.82917903,22.35101232,7.54767982,0.73451508,59.54069114,7.43168533,6.24311729,30.75281466,1.77212138,0.58437021,9.55090874,1.53258902,1.89420577,15.22019974,1.51474827,1.001146,18.11394167,1.2417959,2.42992906,16.35574642,1.47924174,4.06177982,30.13860937,5.6122127,2.86695673
2025-01-03,13.1228536,1.666618,1.4111222,16.72754591,1.48083987,0.71357167,33.95342162,2.47995187,1.0230053,19.99007378,1.33456273,0.2838967,18.47784482,1.9416563,1.6134243,20.01799543,1.38124952,0.54396901,22.08759987,1.39875685,0.84725518,18.41768188,2.74297769,1.95620176,27.96643484,1.3625091,0.36039256,21.02881057,2.88382635,1.33279584,14.26167635,1.59680172,0.58194603,15.66411138,1.59752347,1.18837679,31.48883561,3.30619069,0.58834091,-230.67606076,2.07406832,0.83732127,21.92964458,7.40538878,0.72066714,59.95516484,7.48341866,6.28657678,30.56372115,1.76122303,0.5807774,9.42198093,1.51191248,1.86870455,14.83662697,1.47653924,0.97591261,18.03642208,1.23647519,2.41952323,15.98077474,1.44517577,3.96864779,29.56310632,5.50494155,2.81220438
2025-01-06,13.0407676,1.65624799,1.40201904,16.53532606,1.46427605,0.70575204,33.74318711,2.46414333,1.01659606,19.78756154,1.32104276,0.28102065,18.01882149,1.89337343,1.57353645,19.74621103,1.36228798,0.53659566,21.92639661,1.38854068,0.84105877,18.15753917,2.70383617,1.9280048,27.69448045,1.34925963,0.35688799,20.77682954,2.84926568,1.31685833,14.16012537,1.58466672,0.57751503,15.4852755,1.57921058,1.17491836,30.85216954,3.2393274,0.5764435,-226.87511415,2.04537503,0.82579178,21.49512564,7.25865673,0.70638699,60.2704087,7.52276642,6.31963156,30.24326857,1.74275142,0.57468921,9.44693612,1.51595218,1.87385841,14.56278787,1.44918388,0.95789154,17.94684699,1.23111522,2.40227388,15.64657189,1.41450472,3.88561757,29.60202314,5.51187354,2.81588472
2025-01-07,13.04816335,1.65705212,1.40276189,16.38345877,1.45224747,0.69989587,34.30705607,2.5675202,1.05502946,17.70836433,1.36926119,0.20589498,17.65776989,1.85541924,1.54206929,19.61969182,1.35349074,0.53316106,21.85639835,1.38410538,0.83832644,18.18120966,2.70722857,1.93052261,27.69518651,1.34929403,0.35689709,20.64563088,2.83240544,1.30855341,13.95671694,1.56189882,0.56923736,15.45395803,1.57599225,1.17257814,30.6507463,3.21817361,0.57267949,-224.82680351,2.02870975,0.81908125,21.4209216,7.23359888,0.70394833,59.50308116,7.42699097,6.23917371,30.1142299,1.73531376,0.57223756,9.51331217,1.52643362,1.88703865,14.56636875,1.44950596,0.95812419,17.93749689,1.23046472,2.40102488,15.54995849,1.40728147,3.86145359,29.72678168,5.53499815,2.8277451
2025-01-08,13.09092884,1.66246432,1.40736447,16.54241582,1.46649211,0.70681359,34.35622287,2.5667649,1.05497823,17.84084625,1.37950507,0.20743534,17.7678274,1.86696789,1.55174344,19.86259636,1.37017843,0.53977143,21.92366038,1.3883624,0.84097184,18.3907109,2.73829018,1.95496989,27.86674093,1.35765206,0.35910784,20.67200702,2.83603731,1.31024353,14.04403742,1.5716665,0.57283437,15.50225148,1.58089266,1.17627828,31.02689244,3.25766165,0.57970871,-224.6524221,2.02893111,0.81918842,21.57288086,7.28491377,0.70894236,58.03470312,7.24371255,6.08520747,30.15423158,1.73761696,0.57299804,9.53475108,1.52988522,1.89135887,14.76728531,1.46946456,0.97133684,17.98835887,1.23394459,2.40782707,15.69859531,1.42057448,3.89835307,29.38025447,5.47077443,2.79487245
2025-01-09,13.03654955,1.65554843,1.40151221,16.55450034,1.46770394,0.70743008,34.48507989,2.57657569,1.05850819,18.10276871,1.39975766,0.21048071,17.70497717,1.86034814,1.54631678,19.75984701,1.36302159,0.53698311,21.84351257,1.38361375,0.83795685,18.5493839,2.76178127,1.97013935,27.81392091,1.3550787,0.35842717,20.57756906,2.82307966,1.30426836,13.94981345,1.56111758,0.56896906,15.56675287,1.58744581,1.18120832,30.87240579,3.24143598,0.57682183,-223.73782553,2.02245377,0.81659087,21.46305162,7.25172588,0.7050536,58.37427509,7.28609688,6.12081316,30.21321715,1.74101409,0.57411927,9.4673247,1.51907812,1.8780508,14.69887704,1.46262286,0.96683428,18.00483226,1.23506549,2.41002507,15.55648067,1.40755733,3.86305165,29.45584392,5.48474526,2.80205591
2025-01-10,12.87658033,1.63522055,1.38429711,16.50955219,1.46385819,0.7056549,33.98665541,2.5393212,1.04325712,17.85867273,1.38088347,0.20764261,17.35434914,1.82349058,1.51575455,19.63854131,1.35458567,0.53369967,21.65250717,1.37151117,0.83052037,18.30523563,2.72529795,1.94452723,27.77183077,1.35302809,0.35788477,20.28099532,2.78254735,1.28537532,13.7546353,1.53927102,0.56100982,15.51966797,1.58261979,1.17767102,30.67877323,3.22110027,0.57320341,-220.53875107,1.99528867,0.80564003,21.13164163,7.13973139,0.69416787,57.00405992,7.11507085,5.97713975,30.11677361,1.73545473,0.57228699,9.35380447,1.50087463,1.85559731,14.73648159,1.46633016,0.96930485,17.79379883,1.22058036,2.38180931,15.19159916,1.37438941,3.77243211,29.13576004,5.42504169,2.77160009
2025-01-13,12.93099693,1.64208468,1.39017559,16.56376871,1.46907973,0.70837348,33.72332561,2.51854142,1.03468787,18.21800178,1.40866781,0.21182053,17.43763069,1.83219528,1.52321102,19.85001246,1.36911827,0.53958135,21.69433128,1.37203562,0.83054862,18.24923093,2.71656483,1.93837806,27.81813812,1.35528416,0.35848152,20.39008001,2.79750953,1.29232064,13.74579838,1.53826939,0.56063839,15.49306158,1.57983369,1.17575728,30.65147184,3.21821776,0.57269338,-220.42621758,1.99949757,0.80739154,20.86000408,7.04789212,0.6852486,55.17975926,6.88736727,5.78585338,30.03456555,1.73071196,0.57072593,9.40103373,1.50848664,1.86516267,14.7526228,1.46783259,0.9703578,17.79915035,1.22092047,2.38262436,15.43946276,1.39634738,3.83394985,29.19818852,5.43635548,2.77751737
2025-01-14,12.85988949,1.63344277,1.38265323,16.45562007,1.4605244,0.70398455,26.82707069,2.51813552,1.37632759,18.38235568,1.42137612,0.21373147,17.32405136,1.82024619,1.51334974,19.76655982,1.3632941,0.53731707,21.51399355,1.37288667,0.8292236,18.30080514,2.72411052,1.94486361,27.66789332,1.34796432,0.35654537,20.22047668,2.77423869,1.2815813,13.75926733,1.53977247,0.56119116,15.47429778,1.57789617,1.17436798,30.58262748,3.2109842,0.57140692,-219.03768756,1.98862429,0.80301812,20.57121421,6.99345314,0.67613797,55.49265611,6.92642209,5.81866206,16.75047495,1.73417233,1.08824463,9.34159828,1.49896067,1.85343495,14.88631642,1.4810998,0.97914859,17.70495176,1.21445005,2.37002413,15.27459491,1.38128325,3.79299877,28.76595324,5.35577651,2.73639338
2025-01-15,12.93731092,1.64285906,1.39042908,16.52447953,1.46420179,0.70583832,26.77800163,2.51143295,1.37207548,18.45059825,1.42665283,0.21452492,17.61916919,1.83753837,1.52270365,19.99165978,1.37369237,0.54118439,21.77618378,1.38921782,0.83863469,18.27736468,2.71952599,1.94162864,28.03762055,1.36597722,0.3613099,20.36692733,2.7940581,1.2907758,13.6999141,1.53312618,0.55877867,15.44903732,1.57650448,1.1733786,30.61667641,3.21455379,0.57204325,-219.81209965,1.99737875,0.80657042,20.98020534,7.13247468,0.68958289,54.78486247,6.83807747,5.74444662,16.7604153,1.73581373,1.08919644,9.37192775,1.50383834,1.85951665,15.00237384,1.49261176,0.98677932,17.80103355,1.22069789,2.38214893,15.4569034,1.39761429,3.83825871,28.83718519,5.37151218,2.74378555
2025-01-16,13.00219113,1.65107522,1.39740545,16.79722643,1.47732682,0.71436808,26.97933878,2.5300631,1.38309823,18.45182312,1.42674754,0.21453916,17.7661053,1.84923295,1.53197603,20.18448327,1.38855122,0.54734471,21.73849274,1.38611572,0.83712605,18.44792051,2.74477114,1.95995959,27.85463497,1.35794588,0.35905346,20.36536416,2.7945564,1.29099465,13.76114135,1.53997379,0.56128098,15.46729342,1.5831506,1.17828611,30.7508756,3.22863849,0.57455113,-218.47437984,1.98956321,0.80374785,21.07016178,7.16303614,0.6925412,55.98363261,6.98770426,5.87014322,16.71732399,1.74072828,1.091814,9.43020926,1.51320128,1.87114468,15.04894076,1.49720965,0.98983929,17.9139919,1.22400344,2.39172116,15.76454543,1.41320418,3.89481169,29.04184442,5.4095306,2.76325032
