tradingDate,VNINDEX PB,HNXIndex PB,UpcomIndex PB,OILGAS_L2 PB,CHEMICAL_L2 PB,BASICRES_L2 PB,CONSTRMAT_L2 PB,INDUSTGDS_L2 PB,AUTOPARTS_L2 PB,FOODBEVERA_L2 PB,PERSHHOLD_L2 PB,HEALTHCARE_L2 PB,RETAIL_L2 PB,MEDIA_L2 PB,TRAVELLSR_L2 PB,TELECOM_L2 PB,UTILITIES_L2 PB,BANKS_L2 PB,INSURANCE_L2 PB,REALESTATE_L2 PB,FINSERV_L2 PB,TECHNOLOGY_L2 PB
2020-11-20,2.16820862,1.20634708,1.94625634,1.20898711,1.34889044,1.52428381,1.15863656,2.23701875,0.85962732,3.31316115,1.36169793,1.61871133,2.53489301,1.41867564,3.46647492,2.77296092,1.73218703,1.76071448,1.52754563,2.58495276,1.01595189,2.07886968
2020-11-23,2.1773318,1.21524746,1.96744184,1.21924613,1.32831328,1.56880208,1.16468662,2.24861739,0.85412284,3.31543092,1.37805674,1.62521539,2.5897799,1.42850382,3.45665624,2.91698663,1.75762775,1.75351573,1.53342288,2.60747923,1.03521782,2.09923244
2020-11-24,2.18073234,1.21083058,1.97729633,1.21633325,1.32363852,1.57090884,1.16855593,2.24134108,0.84918081,3.30345926,1.3773106,1.61936458,2.56574179,1.41841576,3.43567069,2.96385713,1.7476206,1.7563303,1.51834526,2.63238758,1.03885097,2.08977464
2020-11-25,2.18994584,1.21629523,1.9686607,1.22787261,1.340792,1.52074934,1.17171523,2.21069549,0.84633507,3.32986759,1.38303518,1.6365247,2.5715378,1.41678091,3.45431706,2.86003944,1.75902211,1.77282123,1.5181437,2.64174144,1.0396247,2.07985586
2020-11-26,2.20317598,1.22005821,1.95758506,1.22572145,1.36184201,1.50180398,1.17365787,2.20017381,0.85536381,3.35386082,1.38009586,1.63666636,2.58915714,1.41390321,3.47144815,2.86313472,1.76281075,1.79290998,1.51052806,2.64271845,1.0382455,2.09420403
2020-11-27,2.21258682,1.22297984,1.97046029,1.22053255,1.35055531,1.54347108,1.17536117,2.22046007,0.85552979,3.36015427,1.39565617,1.63884657,2.64056902,1.41275722,3.45762364,2.91799032,1.7640667,1.80011129,1.5336793,2.64981004,1.05205794,2.10810795
2020-11-30,2.17572129,1.2172324,1.97388357,1.20785815,1.32986656,1.52903961,1.17444008,2.22833333,0.85134187,3.32004863,1.39029664,1.63728452,2.64911756,1.41088202,3.43253002,2.8850731,1.76468608,1.79012126,1.51917644,2.64001102,1.04541273,2.07992029
2020-12-01,2.18835203,1.22854912,1.96572357,1.20062294,1.33427975,1.53213662,1.17392577,2.22311154,0.85058625,3.35188037,1.39343855,1.63782424,2.64690132,1.42768413,3.43078896,2.92695233,1.76434746,1.80295583,1.52115675,2.65626824,1.06031471,2.06945369
2020-12-02,2.15767995,1.14054289,1.99728257,1.20485311,1.34463515,1.52530222,1.18105254,2.25415792,0.85344023,3.3626398,1.40078187,1.65202581,2.605301,1.43912776,3.44287,3.03758756,1.78072596,1.81896995,1.53067913,2.67942076,1.07851799,2.08101546
2020-12-03,2.17017983,1.14843062,2.00462272,1.21507253,1.34761536,1.57491858,1.19213487,2.24567754,0.86158317,3.36874454,1.40828557,1.64118733,2.62876002,1.44164964,3.43120386,3.01218377,1.7979499,1.82257155,1.54388781,2.69823709,1.09256039,2.0826803
2020-12-04,2.17374861,1.16492396,2.01955688,1.22644399,1.39672559,1.57733025,1.19193672,2.2717252,0.8602676,3.40663202,1.41118543,1.65064668,2.61062601,1.42843138,3.43402697,2.9980698,1.81489654,1.80845256,1.52249884,2.68893902,1.08910227,2.08449591
2020-12-07,2.19237645,1.17530455,2.02505354,1.24396292,1.40850233,1.61377012,1.19209353,2.27567571,0.86519055,3.43648613,1.41397055,1.67079491,2.62198335,1.43240568,3.43850709,3.03360977,1.82265385,1.83412227,1.53141308,2.6935336,1.10359312,2.08727218
2020-12-08,2.19093011,1.17774122,2.02632253,1.23563656,1.41342104,1.6161991,1.18003557,2.27875902,0.87079971,3.42369301,1.42471176,1.68665863,2.63034621,1.43735585,3.44782427,3.00954502,1.82498682,1.83732502,1.55792343,2.68244559,1.1380461,2.104541
2020-12-09,2.24829514,1.18996701,2.03932288,1.27164838,1.41755781,1.61581919,1.18353039,2.30466395,0.87876376,3.41834696,1.4398998,1.69097998,2.63608585,1.43072958,3.47170903,3.02107519,1.82874271,1.87410708,1.57261036,2.70511375,1.16329665,2.14669579
2020-12-10,2.23076133,1.19255867,2.05098826,1.26141192,1.38965554,1.58891036,1.17405566,2.31636725,0.87532186,3.42387842,1.41102863,1.67400887,2.61266567,1.42636548,3.46018726,3.06426053,1.81479775,1.86425862,1.5456288,2.68352967,1.14930196,2.12010589
2020-12-11,2.26331661,1.21203098,2.04716455,1.28834992,1.4321482,1.63381408,1.17070387,2.34202794,0.8793907,3.45363074,1.43919349,1.68840754,2.62262916,1.42008201,3.53664971,3.11948046,1.83390356,1.88821092,1.56699377,2.71548986,1.17358273,2.13966551
2020-12-14,2.30251402,1.23144881,2.07370174,1.32718149,1.48899042,1.65054178,1.18232892,2.36102736,0.89112023,3.47267017,1.4501462,1.70392714,2.66006569,1.41571747,3.6216377,3.11816225,1.85122414,1.91923978,1.58814108,2.77365984,1.23078326,2.14802552
2020-12-15,2.28358485,1.24307425,2.07203193,1.31932197,1.52886214,1.63679128,1.191154,2.36217989,0.89756347,3.43878834,1.4493099,1.71474569,2.65411617,1.4278212,3.59352181,3.07497226,1.82735954,1.89550841,1.57565713,2.76621118,1.23018879,2.13178598
2020-12-16,2.30905073,1.26294889,2.08949575,1.31977225,1.53115171,1.6482389,1.20655353,2.37263251,0.90753962,3.45475389,1.46004269,1.72476774,2.66286887,1.45298186,3.67410688,3.04948513,1.84671885,1.9426358,1.58597502,2.78683711,1.22494308,2.14656837
2020-12-17,2.27632236,1.26381864,2.06364633,1.3055971,1.55274345,1.61547404,1.19675413,2.34814442,0.91616016,3.42378864,1.44890965,1.7234645,2.62654772,1.4317885,3.60429752,3.04887686,1.8502008,1.91149994,1.5586238,2.74968534,1.21400726,2.12706341
2020-12-18,2.31035745,1.29115162,2.0709625,1.34229335,1.60942906,1.65355579,1.21043645,2.37217715,0.92690549,3.43962418,1.45428217,1.72305489,2.65226777,1.44973342,3.61801944,3.07288173,1.86651835,1.96166194,1.56338168,2.77026375,1.27534015,2.14112539
2020-12-21,2.34082641,1.2660367,2.08512998,1.37672702,1.68891495,1.66404088,1.21956697,2.38142883,0.93129042,3.45482995,1.45802114,1.73333586,2.6742568,1.43918382,3.63623605,3.09893918,1.88649183,1.98790152,1.57051867,2.81854425,1.3487763,2.16210541
2020-12-22,2.33524761,1.25209618,2.11137711,1.37946581,1.77971134,1.70667725,1.17708014,2.37970296,0.94375598,3.44794669,1.46147111,1.74569949,2.73189438,1.43274765,3.5956627,3.26948963,1.88630867,1.98408501,1.56742157,2.82936995,1.39136093,2.18098338
2020-12-23,2.33621249,1.26436842,2.11313475,1.37133062,1.72328199,1.72327911,1.18795271,2.37579413,0.94841083,3.43980776,1.46028033,1.7543031,2.70526934,1.48041858,3.57117137,3.15165142,1.88386374,1.94200478,1.60895103,2.84631824,1.36285958,2.1687146
2020-12-24,2.31137979,1.25825954,2.08846971,1.34454343,1.70001376,1.70598311,1.16188794,2.35697128,0.94204463,3.41392934,1.44191203,1.74728184,2.69053391,1.47222211,3.56071004,3.07930893,1.86396046,1.90942573,1.60268627,2.82169477,1.34195151,2.15860802
2020-12-25,2.34810747,1.33924667,2.1103992,1.35939986,1.78440872,1.73491562,1.18212915,2.38928918,0.96365146,3.43062579,1.45892147,1.77512032,2.73570102,1.47567717,3.64247522,3.12569356,1.85526734,1.94684413,1.67032755,2.85435395,1.41231845,2.17896778
2020-12-28,2.34708327,1.36530983,2.14060156,1.42588245,1.83923432,1.75395259,1.18921923,2.37897717,0.9759616,3.43357677,1.46234123,1.78060433,2.71798351,1.46632078,3.63785918,3.10120762,1.89539711,1.93690138,1.7074338,2.86432269,1.46650918,2.19738664
2020-12-29,2.35325226,1.35665892,2.15097558,1.4415427,1.80985089,1.76623302,1.25404615,2.40589628,0.98334692,3.45059837,1.48298416,1.7804046,2.718799,1.44233609,3.64886899,3.1013169,1.9018773,1.94482209,1.7638945,2.9069545,1.45986869,2.21907956
2020-12-30,2.34910826,1.35370675,2.14932541,1.43694339,1.77407644,1.74382656,1.24976519,2.3972195,0.97847143,3.44818314,1.49252497,1.78856421,2.72930055,1.44281356,3.64251683,3.09252584,1.89989009,1.9396,1.73598309,2.91691327,1.44901664,2.20212972
2020-12-31,2.36085123,1.39001492,2.16320796,1.43129614,1.83501797,1.76560845,1.25448129,2.44783916,0.97892727,3.47077694,1.49216501,1.79935907,2.76520238,1.44755095,3.65409923,3.10930486,1.90514146,1.95120506,1.75531693,2.91979825,1.49557183,2.24020086
2021-01-04,2.39634849,1.40761873,2.18948948,1.45541976,1.82218809,1.80425141,1.2804453,2.43872226,0.99320174,3.50333764,1.50355843,1.81737041,2.79781858,1.46251203,3.66809553,3.19852486,1.93545969,1.99465273,1.77051663,2.95530624,1.53925928,2.28196281
2021-01-05,2.42223957,1.41542863,2.1840113,1.45371836,1.82757313,1.80796022,1.29354188,2.41209594,0.98868775,3.52485266,1.51166292,1.82461277,2.80985713,1.45952787,3.63613098,3.19093973,1.94777959,2.0101437,1.76711931,3.02161549,1.55654014,2.36054224
2021-01-06,2.44622222,1.4319103,2.19353775,1.47417458,1.79875299,1.81508168,1.30381314,2.40364068,0.9948308,3.50446591,1.51944717,1.83926438,2.80078822,1.23999227,3.60639001,3.24409454,1.94897863,2.0746489,1.78002089,3.0377493,1.57505711,2.35642621
2021-01-07,2.47485545,1.45854074,2.20663984,1.49495302,1.78779395,1.82110644,1.30584971,2.41247132,1.00000485,3.55009218,1.53168751,1.8637317,2.80578969,1.40759769,3.62968194,3.25750138,1.97957474,2.11394456,1.79825839,3.061261,1.61170983,2.36605695
2021-01-08,2.50190829,1.47656578,2.23217578,1.53761896,1.81839597,1.83557921,1.31724594,2.393214,1.01469314,3.58840804,1.54359391,1.87523727,2.82383508,1.42082464,3.68295306,3.49707211,1.98183294,2.11590303,1.80917151,3.12895396,1.6243998,2.39942816
2021-01-11,2.53851452,1.49319447,2.3009472,1.60084255,1.840827,1.85338465,1.3229704,2.45233499,1.04795064,3.65485219,1.56659054,1.88932315,2.90738171,1.42864249,3.83968835,3.79293641,2.00226902,2.10822285,1.81187291,3.2375105,1.60160513,2.44601337
2021-01-12,2.55453845,1.50895018,2.32885332,1.60959427,1.86988241,1.9052092,1.33506296,2.47250517,1.05655006,3.66983112,1.59847239,1.88858737,2.92436184,1.43561345,3.88933533,3.90901748,2.00911544,2.11028376,1.81944031,3.25995299,1.62037755,2.47722659
2021-01-13,2.54305149,1.50462101,2.33605831,1.60942461,1.94948601,1.89682345,1.33218251,2.46802924,1.04074955,3.65480812,1.6240983,1.91481284,2.97800915,1.42512817,3.85242716,3.89360151,1.99953777,2.1082172,1.88250197,3.20570784,1.6020226,2.49714906
2021-01-14,2.54367015,1.50778012,2.33436247,1.58920979,1.98077369,1.8978271,1.32236419,2.44913509,1.04426207,3.63256907,1.61574681,1.90588854,3.020059,1.40745955,3.83181366,3.95810491,1.98696276,2.12051042,1.89742886,3.19807217,1.68054368,2.49811192
2021-01-15,2.69505978,1.60494869,2.21112887,1.60944836,1.97755764,1.93293876,1.34602785,2.44341827,1.0777695,3.64056266,1.65158935,1.92178696,3.02456682,1.39583903,3.85949908,4.03346977,2.00291463,2.14288556,1.90085642,3.2782839,1.76611791,2.46569738
2021-01-18,2.6901239,1.62101131,2.22598988,1.60187441,2.02724458,1.94348267,1.35298119,2.43558909,1.10182324,3.64464546,1.69601906,1.91739944,2.98942531,1.42584284,3.86252804,4.26795817,1.99925312,2.12068448,1.87511305,3.29150667,1.76012355,2.47029909
2021-01-19,2.55129155,1.57078332,2.16341385,1.49406346,1.93598212,1.83058061,1.31078297,2.36630781,1.05039113,3.49407997,1.62250383,1.86312849,2.84455402,1.40874563,3.70703155,4.04355645,1.91995659,1.99657095,1.78170829,3.14853136,1.65598054,2.32266112
2021-01-20,2.54489824,1.62079458,2.14573712,1.49845845,1.90876427,1.83690814,1.30450139,2.35566837,1.05251735,3.49943461,1.64168213,1.84632357,2.84993692,1.41662194,3.73890854,4.12544582,1.93438174,1.99245547,1.76403671,3.14176463,1.64022524,2.36680836
2021-01-21,2.5578629,1.6429088,2.19788053,1.55687786,1.95403111,1.92594049,1.34277891,2.38213925,1.07944087,3.54348633,1.6791665,1.88027425,2.90564315,1.43903711,3.78965357,4.21938083,1.95857552,2.04071948,1.79475201,3.2103285,1.63903222,2.44109481
2021-01-22,2.54509335,1.63984415,2.21202853,1.51717104,1.95955481,1.92347219,1.36118753,2.39368806,1.09589847,3.53583655,1.72517103,1.84917561,2.92928424,1.44979143,3.82918157,4.18743046,1.93752083,2.02515257,1.77601859,3.24505617,1.5953643,2.49219804
2021-01-25,2.5432448,1.59864708,2.1913697,1.48915659,1.96911294,1.92929763,1.37134834,2.37757285,1.12268243,3.54185965,1.79701957,1.8146097,3.01139535,1.48831621,3.8229951,4.07249029,1.89857979,1.9942644,1.75147952,3.23155267,1.57209763,2.50909629
2021-01-26,2.45486396,1.56475903,2.12906084,1.43200668,1.85773193,1.86769347,1.3463519,2.32458026,1.10901141,3.47149921,1.80421086,1.78033067,2.98522654,1.48520433,3.74103968,3.87137225,1.87136237,1.92763229,1.66434969,3.15631539,1.47888354,2.41397772
2021-01-27,2.37052014,1.50812122,2.06797291,1.36245786,1.7599185,1.79057978,1.31722577,2.25805511,1.05388325,3.37205437,1.76291439,1.75049028,2.98400258,1.48402592,3.68001844,3.55621212,1.80492561,1.85307884,1.60193768,3.06771887,1.37807167,2.29612713
2021-01-28,2.20410967,1.38953075,1.90142544,1.23753677,1.64257056,1.65505236,1.23528441,2.10578875,1.0124067,3.14605062,1.6102308,1.6653162,2.77491973,1.43881804,3.43963507,3.16115312,1.68262299,1.70473864,1.48255535,2.8522712,1.27414494,2.14817637
2021-01-29,2.21628341,1.45926783,1.95391383,1.27918822,1.5859829,1.71359145,1.27146716,2.17448348,1.02728137,3.19566243,1.62654823,1.72285647,2.93478001,1.45352491,3.53520249,3.52129827,1.73169355,1.74677852,1.54730215,2.91348533,1.30940782,2.25989142
2021-02-01,2.16821835,1.37364427,1.94765459,1.25721393,1.50131548,1.61140839,1.26173475,2.15682303,0.98099255,3.24122619,1.56482755,1.6978116,2.73842423,1.31488176,3.40304417,3.32230472,1.70595804,1.72906288,1.47652399,2.8451858,1.23698509,2.26010523
2021-02-02,2.24824291,1.405601,1.92708209,1.29449251,1.53289386,1.66871719,1.26322297,2.20866675,0.99117559,3.35413356,1.58691826,1.67558028,2.82922461,1.29709752,3.47561204,3.45288719,1.7300412,1.80463502,1.50447483,2.96485112,1.26043087,2.32410838
2021-02-03,2.31970546,1.45352439,1.97526937,1.36606344,1.57749202,1.70630883,1.31178227,2.26285937,1.01764575,3.43600387,1.63668203,1.70283145,2.83420764,1.29888153,3.54982919,3.66665277,1.78443204,1.87140241,1.58998641,3.04309931,1.34582902,2.45282332
2021-02-04,2.32052502,1.45125896,2.00555135,1.399636,1.5993973,1.70212072,1.30324781,2.2921115,1.02096198,3.45997274,1.65936522,1.70017063,2.85845876,1.27683458,3.54241457,3.63497381,1.77308737,1.87133191,1.57749251,3.02595659,1.37174751,2.5268929
2021-02-05,2.36506418,1.45158634,1.98995069,1.41653108,1.61625512,1.72295377,1.30561203,2.31085706,1.03419991,3.47416918,1.67042786,1.69706049,2.90972392,1.27319544,3.61124963,3.67411214,1.77725099,1.90476126,1.61279705,3.05911592,1.40771589,2.53613907
2021-02-08,2.27076812,1.42464082,1.95897766,1.41106501,1.54050848,1.66679775,1.28359652,2.28569539,0.99485788,3.35788204,1.62233224,1.67247009,2.85243349,1.22376161,3.46700775,3.56803633,1.74412836,1.82467288,1.55562255,2.91415445,1.35875407,2.47967679
2021-02-09,2.34242197,1.45053618,1.95905141,1.4425109,1.54996431,1.70106536,1.30476562,2.27303415,1.00232383,3.43509438,1.66449504,1.67879374,2.88055502,1.26329575,3.58814847,3.63444794,1.77524877,1.8841326,1.61432101,2.99972105,1.39807308,2.5780656
2021-02-17,2.42396727,1.48080774,2.00642551,1.53779517,1.63424348,1.76245331,1.34733102,2.31456478,1.02674285,3.49897173,1.70025927,1.6913012,3.04413668,1.2774596,3.6596275,3.71748454,1.84667152,1.95508292,1.65072068,3.09646584,1.45585274,2.68588996
2021-02-18,2.46306018,1.48569021,2.04414664,1.57001344,1.71504496,1.77991237,1.35018743,2.29647795,1.04815531,3.57041605,1.73020376,1.72225142,3.08058571,1.2866179,3.67986805,3.90951658,1.88880133,1.97645189,1.65601263,3.15584165,1.44309098,2.69339612
2021-02-19,2.46138377,1.48413555,2.05050873,1.54371631,1.73740693,1.78004425,1.36177934,2.305942,1.05533703,3.56106566,1.73543406,1.73544475,3.04808717,1.2970031,3.67429873,3.92983402,1.87327641,1.98598107,1.65035318,3.14568148,1.45060658,2.64942373
2021-02-22,2.46446358,1.51493265,2.06290176,1.56464134,1.73144875,1.7847007,1.36888553,2.32682294,1.05050794,3.54855255,1.72584652,1.73156027,3.04622314,1.43651471,3.69789042,3.87383736,1.8694913,1.98287193,1.64657989,3.18867063,1.4506263,2.66134304
2021-02-23,2.46993072,1.52200777,2.06560569,1.58363915,1.80537639,1.78656218,1.37723984,2.32376923,1.05338431,3.51890673,1.7107759,1.73675056,3.03994247,1.4447176,3.78581774,3.89249372,1.88944731,1.99163036,1.63560256,3.18200973,1.47534375,2.62320473
2021-02-24,2.43694524,1.51478519,2.06246738,1.56679779,1.76350883,1.79441479,1.36660159,2.3179276,1.05406875,3.48847191,1.69739318,1.72574309,2.99244001,1.42694638,3.76691447,3.814719,1.87820359,1.96378847,1.61599382,3.12825811,1.47221941,2.61704123
2021-02-25,2.44415408,1.55383189,2.03123882,1.59293563,1.77106534,1.81961988,1.37403636,2.32133133,1.0618669,3.47024211,1.71293725,1.72802611,3.02716615,1.41877472,3.82907515,3.82939088,1.89046094,1.9701403,1.61506989,3.14363522,1.48053123,2.63372672
2021-02-26,2.45066783,1.56935765,2.03071983,1.59065188,1.76844896,1.86842108,1.38442579,2.32224388,1.05820648,3.4753963,1.75477952,1.72549644,3.01595672,1.41863186,3.87562808,3.78780687,1.88891042,1.98056139,1.60408795,3.13559462,1.48061538,2.63290961
2021-03-01,2.48790932,1.58750522,2.05834543,1.65108204,1.80626748,1.89408106,1.39770152,2.3573727,1.06175408,3.50217202,1.77483588,1.72973132,3.02900294,1.4207688,3.9643384,3.89922819,1.9242051,2.01804414,1.65991055,3.15988214,1.53303233,2.68829959
2021-03-02,2.4891546,1.57186142,2.07651728,1.66420553,1.83665812,1.91199706,1.39543662,2.35862907,1.06172695,3.48938137,1.76833147,1.72298192,3.05787653,1.42449118,3.99556006,3.90890293,1.91771631,2.02346518,1.66173052,3.14779655,1.53403808,2.68781899
2021-03-03,2.49009651,1.60382878,2.07704634,1.66333538,1.84291743,1.93215218,1.39394419,2.35088633,1.06870241,3.49024073,1.79448804,1.74288729,3.06517639,1.42308601,3.98612591,3.91643986,1.91215636,2.02324073,1.6552436,3.15684882,1.549782,2.67957394
2021-03-04,2.45131357,1.61596665,2.13166148,1.70875398,1.81611377,1.9037398,1.37560483,2.35730577,1.04963364,3.43734733,1.77732783,1.73432673,3.01265219,1.41959933,3.943883,4.13618855,1.90052925,1.98867572,1.62604208,3.11756715,1.5236724,2.62231409
2021-03-05,2.45142225,1.63443091,2.15161275,1.77454326,1.83534682,1.91371401,1.39130147,2.3855719,1.06845318,3.43448091,1.7947289,1.73584164,3.02063754,1.41341904,3.95852264,4.14205543,1.92649287,1.98799016,1.61325942,3.09737035,1.53911054,2.62615722
2021-03-08,2.45037806,1.65719064,2.18693711,1.82206899,1.84628806,1.93663631,1.40026413,2.38720001,1.08228358,3.43201112,1.82234166,1.75703666,3.01552696,1.42842277,3.93125491,4.14511195,1.96776326,1.98093268,1.62058007,3.09716653,1.56439865,2.62836407
2021-03-09,2.43709214,1.66122819,2.16848114,1.74199606,1.81912479,1.92612801,1.4043691,2.35302057,1.08842837,3.40427393,1.81439815,1.75578782,2.96642423,1.41792545,3.90175748,4.06914445,1.94692526,1.98004644,1.62050746,3.10080679,1.54717205,2.6103312
2021-03-10,2.45410689,1.67318911,2.16953023,1.72271614,1.83728661,1.91019452,1.39309831,2.35276693,1.0906033,3.42413853,1.81107723,1.77046881,3.0043581,1.45213893,3.93603243,4.1303409,1.9213847,1.99849914,1.64303145,3.14715278,1.56201447,2.65904466
2021-03-11,2.47862323,1.69796175,2.18676593,1.75708901,1.86010982,1.93240228,1.39670892,2.37605383,1.10042472,3.45272127,1.83450364,1.7826442,3.03757879,1.4248312,3.93373958,4.19098357,1.92145078,2.03676261,1.65559365,3.15908676,1.59671137,2.67447892
2021-03-12,2.47806372,1.70567956,2.19029251,1.75864589,1.91055988,1.93614974,1.4078213,2.36945386,1.10002464,3.4577848,1.8333513,1.77520762,3.02441287,1.43338785,3.89990688,4.16297179,1.90360928,2.03793627,1.65133783,3.15417717,1.58774314,2.66551565
2021-03-15,2.48435759,1.71191908,2.19627109,1.76701826,1.89320453,1.93731806,1.42360257,2.36138041,1.10610693,3.47099017,1.82946127,1.80047999,3.05644099,1.43464388,3.88869543,4.2530032,1.90199223,2.04716724,1.6513706,3.15483389,1.59348569,2.66624297
2021-03-16,2.47469215,1.71415481,2.18951207,1.751925,1.86251307,1.92931832,1.41824038,2.34616299,1.10249285,3.47259961,1.82129602,1.80099938,3.08018717,1.45623179,3.88230243,4.19589136,1.88860316,2.03764284,1.64371037,3.14745672,1.57583295,2.79933005
2021-03-17,2.48899147,1.72123652,2.19799509,1.77133692,1.88685114,1.94299512,1.41075006,2.34931057,1.10483037,3.46325607,1.8308953,1.79938182,3.07578401,1.47970492,3.88152312,4.24352303,1.92477997,2.06599597,1.64614074,3.1414921,1.57155391,2.80476919
2021-03-18,2.52037541,1.7267043,2.20557058,1.76803443,1.92657066,1.95253984,1.40027002,2.36121933,1.11744683,3.49838573,1.83546515,1.80412118,3.08387979,1.48669635,3.96639918,4.23524013,1.91320221,2.10906016,1.66762219,3.17111851,1.60091873,2.81151629
2021-03-19,2.50620411,1.72579104,2.20505925,1.73964099,1.89615576,1.96645084,1.41039844,2.35809878,1.12907017,3.48341747,1.82846629,1.79776817,3.08479223,1.56253464,3.94233681,4.22987448,1.90081135,2.08868906,1.67567796,3.16067804,1.61431003,2.77223894
2021-03-22,2.50689785,1.71716104,2.20864585,1.76524789,1.87901019,1.95658814,1.41863273,2.35835722,1.13369941,3.47205625,1.82270964,1.80357728,3.0824512,1.63478232,3.98197207,4.22484779,1.89727537,2.08966235,1.69643049,3.16529299,1.6082143,2.74104399
2021-03-23,2.48378333,1.70733725,2.19741638,1.77102323,1.86676836,1.94486952,1.41301135,2.34072341,1.13301153,3.44991742,1.809323,1.79605588,3.05385332,1.72548713,3.92087801,4.17465877,1.90209119,2.05762127,1.68779505,3.14216954,1.58471267,2.73875989
2021-03-24,2.45212,1.68572434,2.16494044,1.73818932,1.80371288,1.89695483,1.39938393,2.32067769,1.10532679,3.42502795,1.80621049,1.77571323,3.0232509,1.68623018,3.827155,4.01446286,1.87280713,2.00738176,1.63549096,3.11663015,1.53100619,2.6723477
2021-03-25,2.45456009,1.67893375,2.16611389,1.73949327,1.77599661,1.88165341,1.40513989,2.32354212,1.10604398,3.44197537,1.81140017,1.76829595,2.99505061,1.68402815,3.85304996,3.90235268,1.87325307,2.00928356,1.63738951,3.12780431,1.51959514,2.66195966
2021-03-26,2.45281128,1.69689625,2.1283618,1.72064944,1.76441377,1.90314298,1.40369927,2.30736827,1.09352657,3.39596422,1.80458673,1.7521817,3.00476703,1.65139223,3.87041769,3.88766971,1.86058298,2.01312036,1.61387187,3.13030477,1.53130312,2.6428315
2021-03-29,2.48245884,1.7185833,2.15587452,1.74063526,1.80268642,1.91150108,1.42287345,2.33852838,1.12081782,3.42232825,1.84964383,1.77406008,3.01982085,1.6682476,3.9281512,3.88302487,1.87301943,2.04529841,1.63406926,3.15425619,1.55676459,2.69488246
2021-03-30,2.50495931,1.74072716,2.15518188,1.73724604,1.81241977,1.92495654,1.42726632,2.34386834,1.12422865,3.44343838,1.87028011,1.78384082,3.0068676,1.65450727,3.92636502,3.8519636,1.88004983,2.07215427,1.64621083,3.19317264,1.57022299,2.68135909
2021-03-31,2.51171601,1.76292073,2.16253229,1.75717537,1.79854771,1.94090101,1.43234362,2.34075353,1.13012815,3.47300865,1.8870336,1.77685162,3.0135253,1.6523553,3.90595871,3.8442584,1.88056412,2.0883925,1.63862519,3.21005627,1.56978078,2.69125094
2021-04-01,2.57262123,1.79517484,2.15298883,1.80954303,1.83768627,1.9875271,1.44518035,2.3514738,1.15871018,3.49910324,1.87748666,1.78006278,3.10146751,1.65369817,4.00395032,3.95880333,1.89430849,2.14590761,1.66300122,3.28858786,1.65810886,2.75162266
2021-04-02,2.59094509,1.80721095,2.17624864,1.82131191,1.83382769,2.00047293,1.44456075,2.36448331,1.14817804,3.53355355,1.9033041,1.78596018,3.12324408,1.66023719,4.00200793,3.97523364,1.89419829,2.17429523,1.67725676,3.31077277,1.66539209,2.75557842
2021-04-05,2.62356743,1.77694686,2.17335735,1.80372356,1.83163856,2.00481356,1.45437556,2.34684053,1.15859878,3.52621748,1.89572629,1.78975533,3.12934892,1.68549527,4.00125418,3.96836674,1.88715765,2.21469262,1.66165744,3.34461042,1.68993742,2.75258181
2021-04-06,2.63215107,1.78593931,2.16851384,1.81316788,1.8179821,2.01027912,1.44886324,2.36046581,1.14673575,3.48657693,1.88984118,1.78761418,3.12195532,1.67629277,3.99535159,3.9247833,1.89115109,2.22888483,1.67613995,3.37073442,1.68712954,2.74566557
2021-04-07,2.63739298,1.79382957,2.17142772,1.82335798,1.82793832,2.02770322,1.46758674,2.36710215,1.15819729,3.48433135,1.89803258,1.79218484,3.14882827,1.6584458,3.9966517,3.88476109,1.89612387,2.22842123,1.70770294,3.37121493,1.70993235,2.75827253
2021-04-08,2.62179817,1.80208364,2.1707179,1.80822882,1.84448006,2.02959459,1.47252045,2.35461209,1.15206788,3.47044197,1.90081825,1.79595748,3.13939528,1.63562427,4.00232294,3.91414811,1.88934465,2.20779564,1.68865893,3.35110322,1.71615854,2.76442378
2021-04-09,2.61500187,1.80229132,2.17181962,1.80165748,1.85014939,2.03824399,1.46936201,2.3462349,1.15537129,3.4743079,1.9181845,1.78523384,3.12859115,1.62224686,3.98172405,3.90451939,1.8906404,2.1930618,1.6925847,3.34309697,1.72251779,2.83618034
2021-04-12,2.65678226,1.80993441,2.17997333,1.79023648,1.84848777,2.07976076,1.46902241,2.34768694,1.1678783,3.50835613,1.92232049,1.7965747,3.1518176,1.62019467,3.96081653,3.87855805,1.89237868,2.23280907,1.69659848,3.44611638,1.76546163,2.84278481
2021-04-13,2.65496192,1.75017801,2.16290751,1.74857016,1.81159619,2.05082754,1.44727423,2.3273916,1.14733922,3.54012181,1.89362766,1.78556877,3.13020785,1.5228104,3.94058468,3.77141166,1.87070295,2.20360994,1.66014072,3.51234776,1.72016731,2.79753693
2021-04-14,2.67140885,1.76842739,2.15382577,1.75543934,1.80946891,2.14016778,1.45177166,2.32548259,1.16028486,3.57343421,1.90164013,1.78188354,3.14821836,1.53120832,3.9484036,3.80433164,1.86750857,2.22246863,1.66170834,3.50074695,1.73915549,2.81928223
